id,cluster_id
FKID184235,41
FKID184236,87
FKID184237,105
FKID184238,13
FKID184239,0
FKID184240,87
FKID184241,26
FKID184242,87
FKID184243,87
FKID184244,111
FKID184245,51
FKID184246,75
FKID184247,4
FKID184248,78
FKID184249,51
FKID184250,-1
FKID184251,12
FKID184252,30
FKID184253,51
FKID184254,12
FKID184255,87
FKID184256,0
FKID184257,51
FKID184258,12
FKID184259,50
FKID184260,4
FKID184261,4
FKID184262,36
FKID184263,4
FKID184264,-1
FKID184265,47
FKID184266,12
FKID184267,151
FKID184268,15
FKID184269,92
FKID184270,92
FKID184271,92
FKID184272,92
FKID184273,14
FKID184274,47
FKID184275,14
FKID184276,87
FKID184277,47
FKID184278,-1
FKID184279,-1
FKID184280,12
FKID184281,12
FKID184282,0
FKID184283,12
FKID184284,12
FKID184285,80
FKID184286,12
FKID184287,26
FKID184288,12
FKID184289,92
FKID184290,92
FKID184291,4
FKID184292,92
FKID184293,12
FKID184294,12
FKID184295,12
FKID184296,52
FKID184297,0
FKID184298,12
FKID184299,6
FKID184300,12
FKID184301,6
FKID184302,6
FKID184303,65
FKID184304,12
FKID184305,50
FKID184306,12
FKID184307,65
FKID184308,12
FKID184309,-1
FKID184310,-1
FKID184311,-1
FKID184312,100
FKID184313,100
FKID184314,8
FKID184315,-1
FKID184316,8
FKID184317,0
FKID184318,6
FKID184319,0
FKID184320,60
FKID184321,60
FKID184322,47
FKID184323,6
FKID184324,6
FKID184325,50
FKID184326,6
FKID184327,75
FKID184328,47
FKID184329,50
FKID184330,-1
FKID184331,47
FKID184332,32
FKID184333,72
FKID184334,72
FKID184335,45
FKID184336,0
FKID184337,50
FKID184338,12
FKID184339,47
FKID184340,50
FKID184341,21
FKID184342,-1
FKID184343,-1
FKID184344,-1
FKID184345,-1
FKID184346,0
FKID184347,-1
FKID184348,-1
FKID184349,6
FKID184350,6
FKID184351,51
FKID184352,6
FKID184353,-1
FKID184354,6
FKID184355,6
FKID184356,6
FKID184357,47
FKID184358,0
FKID184359,0
FKID184360,47
FKID184361,0
FKID184362,-1
FKID184363,50
FKID184364,59
FKID184365,32
FKID184366,-1
FKID184367,42
FKID184368,7
FKID184369,42
FKID184370,-1
FKID184371,65
FKID184372,-1
FKID184373,-1
FKID184374,65
FKID184375,-1
FKID184376,-1
FKID184377,65
FKID184378,-1
FKID184379,0
FKID184380,12
FKID184381,80
FKID184382,-1
FKID184383,-1
FKID184384,41
FKID184385,-1
FKID184386,41
FKID184387,-1
FKID184388,4
FKID184389,51
FKID184390,-1
FKID184391,-1
FKID184392,-1
FKID184393,51
FKID184394,51
FKID184395,-1
FKID184396,-1
FKID184397,-1
FKID184398,65
FKID184399,-1
FKID184400,-1
FKID184401,47
FKID184402,-1
FKID184403,141
FKID184404,-1
FKID184405,-1
FKID184406,-1
FKID184407,65
FKID184408,-1
FKID184409,-1
FKID184410,-1
FKID184411,2
FKID184412,-1
FKID184413,-1
FKID184414,0
FKID184415,-1
FKID184416,99
FKID184417,-1
FKID184418,116
FKID184419,-1
FKID184420,-1
FKID184421,-1
FKID184422,55
FKID184423,-1
FKID184424,-1
FKID184425,42
FKID184426,12
FKID184427,11
FKID184428,124
FKID184429,-1
FKID184430,124
FKID184431,4
FKID184432,124
FKID184433,7
FKID184434,124
FKID184435,4
FKID184436,4
FKID184437,7
FKID184438,82
FKID184439,-1
FKID184440,4
FKID184441,8
FKID184442,124
FKID184443,82
FKID184444,82
FKID184445,15
FKID184446,59
FKID184447,12
FKID184448,32
FKID184449,12
FKID184450,32
FKID184451,-1
FKID184452,151
FKID184453,124
FKID184454,9
FKID184455,8
FKID184456,50
FKID184457,124
FKID184458,8
FKID184459,32
FKID184460,-1
FKID184461,12
FKID184462,29
FKID184463,124
FKID184464,-1
FKID184465,0
FKID184466,-1
FKID184467,9
FKID184468,15
FKID184469,0
FKID184470,0
FKID184471,-1
FKID184472,9
FKID184473,-1
FKID184474,12
FKID184475,12
FKID184476,15
FKID184477,35
FKID184478,36
FKID184479,9
FKID184480,12
FKID184481,12
FKID184482,12
FKID184483,15
FKID184484,12
FKID184485,-1
FKID184486,-1
FKID184487,-1
FKID184488,-1
FKID184489,0
FKID184490,155
FKID184491,12
FKID184492,12
FKID184493,12
FKID184494,12
FKID184495,7
FKID184496,5
FKID184497,5
FKID184498,12
FKID184499,15
FKID184500,15
FKID184501,12
FKID184502,12
FKID184503,117
FKID184504,117
FKID184505,117
FKID184506,12
FKID184507,32
FKID184508,0
FKID184509,-1
FKID184510,71
FKID184511,32
FKID184512,12
FKID184513,12
FKID184514,-1
FKID184515,12
FKID184516,12
FKID184517,0
FKID184518,12
FKID184519,120
FKID184520,12
FKID184521,-1
FKID184522,56
FKID184523,12
FKID184524,13
FKID184525,88
FKID184526,13
FKID184527,7
FKID184528,13
FKID184529,-1
FKID184530,0
FKID184531,0
FKID184532,13
FKID184533,21
FKID184534,0
FKID184535,51
FKID184536,82
FKID184537,13
FKID184538,82
FKID184539,0
FKID184540,-1
FKID184541,13
FKID184542,-1
FKID184543,12
FKID184544,82
FKID184545,82
FKID184546,87
FKID184547,8
FKID184548,-1
FKID184549,12
FKID184550,7
FKID184551,13
FKID184552,8
FKID184553,13
FKID184554,9
FKID184555,12
FKID184556,9
FKID184557,9
FKID184558,9
FKID184559,9
FKID184560,7
FKID184561,50
FKID184562,7
FKID184563,-1
FKID184564,52
FKID184565,0
FKID184566,12
FKID184567,50
FKID184568,57
FKID184569,50
FKID184570,50
FKID184571,7
FKID184572,12
FKID184573,10
FKID184574,12
FKID184575,-1
FKID184576,78
FKID184577,116
FKID184578,59
FKID184579,-1
FKID184580,116
FKID184581,10
FKID184582,35
FKID184583,12
FKID184584,9
FKID184585,7
FKID184586,12
FKID184587,-1
FKID184588,57
FKID184589,9
FKID184590,12
FKID184591,12
FKID184592,12
FKID184593,12
FKID184594,150
FKID184595,-1
FKID184596,71
FKID184597,12
FKID184598,9
FKID184599,12
FKID184600,12
FKID184601,12
FKID184602,12
FKID184603,-1
FKID184604,12
FKID184605,12
FKID184606,-1
FKID184607,5
FKID184608,12
FKID184609,75
FKID184610,-1
FKID184611,12
FKID184612,12
FKID184613,12
FKID184614,-1
FKID184615,12
FKID184616,12
FKID184617,12
FKID184618,12
FKID184619,12
FKID184620,117
FKID184621,12
FKID184622,117
FKID184623,12
FKID184624,117
FKID184625,117
FKID184626,12
FKID184627,117
FKID184628,-1
FKID184629,117
FKID184630,117
FKID184631,12
FKID184632,80
FKID184633,117
FKID184634,12
FKID184635,117
FKID184636,12
FKID184637,117
FKID184638,12
FKID184639,117
FKID184640,12
FKID184641,117
FKID184642,12
FKID184643,12
FKID184644,12
FKID184645,12
FKID184646,12
FKID184647,12
FKID184648,110
FKID184649,76
FKID184650,76
FKID184651,76
FKID184652,76
FKID184653,148
FKID184654,76
FKID184655,148
FKID184656,72
FKID184657,148
FKID184658,148
FKID184659,148
FKID184660,0
FKID184661,51
FKID184662,0
FKID184663,18
FKID184664,148
FKID184665,32
FKID184666,32
FKID184667,12
FKID184668,32
FKID184669,-1
FKID184670,51
FKID184671,72
FKID184672,-1
FKID184673,110
FKID184674,7
FKID184675,0
FKID184676,21
FKID184677,12
FKID184678,15
FKID184679,15
FKID184680,32
FKID184681,98
FKID184682,-1
FKID184683,113
FKID184684,71
FKID184685,12
FKID184686,119
FKID184687,12
FKID184688,88
FKID184689,-1
FKID184690,43
FKID184691,79
FKID184692,119
FKID184693,59
FKID184694,119
FKID184695,50
FKID184696,10
FKID184697,119
FKID184698,119
FKID184699,12
FKID184700,0
FKID184701,-1
FKID184702,119
FKID184703,12
FKID184704,-1
FKID184705,12
FKID184706,-1
FKID184707,0
FKID184708,0
FKID184709,0
FKID184710,12
FKID184711,12
FKID184712,37
FKID184713,4
FKID184714,-1
FKID184715,-1
FKID184716,8
FKID184717,138
FKID184718,18
FKID184719,50
FKID184720,12
FKID184721,10
FKID184722,10
FKID184723,90
FKID184724,12
FKID184725,12
FKID184726,12
FKID184727,18
FKID184728,12
FKID184729,12
FKID184730,32
FKID184731,4
FKID184732,3
FKID184733,59
FKID184734,4
FKID184735,4
FKID184736,12
FKID184737,4
FKID184738,4
FKID184739,32
FKID184740,32
FKID184741,32
FKID184742,32
FKID184743,32
FKID184744,12
FKID184745,54
FKID184746,52
FKID184747,26
FKID184748,52
FKID184749,26
FKID184750,26
FKID184751,26
FKID184752,10
FKID184753,-1
FKID184754,-1
FKID184755,-1
FKID184756,51
FKID184757,12
FKID184758,80
FKID184759,21
FKID184760,-1
FKID184761,54
FKID184762,54
FKID184763,75
FKID184764,75
FKID184765,12
FKID184766,4
FKID184767,-1
FKID184768,-1
FKID184769,12
FKID184770,103
FKID184771,19
FKID184772,19
FKID184773,-1
FKID184774,60
FKID184775,92
FKID184776,92
FKID184777,4
FKID184778,12
FKID184779,9
FKID184780,69
FKID184781,69
FKID184782,75
FKID184783,-1
FKID184784,-1
FKID184785,51
FKID184786,21
FKID184787,-1
FKID184788,88
FKID184789,-1
FKID184790,32
FKID184791,15
FKID184792,7
FKID184793,12
FKID184794,47
FKID184795,-1
FKID184796,154
FKID184797,20
FKID184798,12
FKID184799,50
FKID184800,13
FKID184801,56
FKID184802,6
FKID184803,12
FKID184804,51
FKID184805,32
FKID184806,42
FKID184807,52
FKID184808,4
FKID184809,4
FKID184810,12
FKID184811,12
FKID184812,-1
FKID184813,12
FKID184814,154
FKID184815,12
FKID184816,12
FKID184817,154
FKID184818,7
FKID184819,124
FKID184820,9
FKID184821,9
FKID184822,117
FKID184823,-1
FKID184824,-1
FKID184825,49
FKID184826,16
FKID184827,12
FKID184828,12
FKID184829,12
FKID184830,12
FKID184831,12
FKID184832,136
FKID184833,12
FKID184834,49
FKID184835,12
FKID184836,12
FKID184837,49
FKID184838,12
FKID184839,12
FKID184840,9
FKID184841,12
FKID184842,41
FKID184843,12
FKID184844,41
FKID184845,41
FKID184846,98
FKID184847,41
FKID184848,41
FKID184849,-1
FKID184850,12
FKID184851,12
FKID184852,-1
FKID184853,-1
FKID184854,-1
FKID184855,-1
FKID184856,-1
FKID184857,79
FKID184858,78
FKID184859,12
FKID184860,12
FKID184861,12
FKID184862,59
FKID184863,0
FKID184864,78
FKID184865,12
FKID184866,51
FKID184867,12
FKID184868,12
FKID184869,12
FKID184870,0
FKID184871,78
FKID184872,12
FKID184873,-1
FKID184874,78
FKID184875,68
FKID184876,12
FKID184877,12
FKID184878,12
FKID184879,6
FKID184880,-1
FKID184881,0
FKID184882,-1
FKID184883,12
FKID184884,0
FKID184885,6
FKID184886,9
FKID184887,9
FKID184888,6
FKID184889,9
FKID184890,9
FKID184891,120
FKID184892,-1
FKID184893,78
FKID184894,-1
FKID184895,7
FKID184896,31
FKID184897,-1
FKID184898,-1
FKID184899,9
FKID184900,4
FKID184901,-1
FKID184902,80
FKID184903,-1
FKID184904,-1
FKID184905,-1
FKID184906,-1
FKID184907,31
FKID184908,-1
FKID184909,10
FKID184910,9
FKID184911,9
FKID184912,9
FKID184913,4
FKID184914,9
FKID184915,12
FKID184916,0
FKID184917,80
FKID184918,136
FKID184919,12
FKID184920,12
FKID184921,132
FKID184922,7
FKID184923,132
FKID184924,132
FKID184925,41
FKID184926,41
FKID184927,41
FKID184928,90
FKID184929,41
FKID184930,41
FKID184931,12
FKID184932,12
FKID184933,54
FKID184934,21
FKID184935,54
FKID184936,54
FKID184937,12
FKID184938,12
FKID184939,4
FKID184940,21
FKID184941,54
FKID184942,54
FKID184943,9
FKID184944,12
FKID184945,12
FKID184946,12
FKID184947,0
FKID184948,0
FKID184949,0
FKID184950,82
FKID184951,12
FKID184952,72
FKID184953,72
FKID184954,72
FKID184955,54
FKID184956,12
FKID184957,12
FKID184958,6
FKID184959,-1
FKID184960,6
FKID184961,54
FKID184962,105
FKID184963,-1
FKID184964,6
FKID184965,72
FKID184966,54
FKID184967,70
FKID184968,12
FKID184969,54
FKID184970,12
FKID184971,-1
FKID184972,12
FKID184973,-1
FKID184974,81
FKID184975,81
FKID184976,-1
FKID184977,61
FKID184978,32
FKID184979,-1
FKID184980,9
FKID184981,105
FKID184982,-1
FKID184983,42
FKID184984,42
FKID184985,37
FKID184986,42
FKID184987,42
FKID184988,42
FKID184989,-1
FKID184990,105
FKID184991,6
FKID184992,6
FKID184993,-1
FKID184994,105
FKID184995,2
FKID184996,-1
FKID184997,51
FKID184998,5
FKID184999,5
FKID185000,10
FKID185001,133
FKID185002,46
FKID185003,10
FKID185004,5
FKID185005,12
FKID185006,44
FKID185007,46
FKID185008,6
FKID185009,10
FKID185010,6
FKID185011,149
FKID185012,12
FKID185013,12
FKID185014,14
FKID185015,10
FKID185016,44
FKID185017,11
FKID185018,133
FKID185019,12
FKID185020,-1
FKID185021,12
FKID185022,7
FKID185023,69
FKID185024,7
FKID185025,133
FKID185026,44
FKID185027,12
FKID185028,133
FKID185029,44
FKID185030,44
FKID185031,149
FKID185032,46
FKID185033,7
FKID185034,149
FKID185035,-1
FKID185036,7
FKID185037,10
FKID185038,7
FKID185039,133
FKID185040,4
FKID185041,44
FKID185042,12
FKID185043,51
FKID185044,10
FKID185045,10
FKID185046,7
FKID185047,12
FKID185048,133
FKID185049,52
FKID185050,133
FKID185051,52
FKID185052,32
FKID185053,52
FKID185054,32
FKID185055,52
FKID185056,4
FKID185057,12
FKID185058,54
FKID185059,12
FKID185060,10
FKID185061,52
FKID185062,133
FKID185063,-1
FKID185064,-1
FKID185065,30
FKID185066,-1
FKID185067,-1
FKID185068,-1
FKID185069,52
FKID185070,-1
FKID185071,-1
FKID185072,52
FKID185073,133
FKID185074,-1
FKID185075,-1
FKID185076,-1
FKID185077,-1
FKID185078,14
FKID185079,-1
FKID185080,-1
FKID185081,-1
FKID185082,-1
FKID185083,-1
FKID185084,30
FKID185085,-1
FKID185086,-1
FKID185087,-1
FKID185088,-1
FKID185089,-1
FKID185090,57
FKID185091,-1
FKID185092,-1
FKID185093,133
FKID185094,-1
FKID185095,-1
FKID185096,6
FKID185097,7
FKID185098,-1
FKID185099,3
FKID185100,30
FKID185101,-1
FKID185102,44
FKID185103,4
FKID185104,133
FKID185105,-1
FKID185106,4
FKID185107,6
FKID185108,-1
FKID185109,6
FKID185110,9
FKID185111,-1
FKID185112,-1
FKID185113,12
FKID185114,6
FKID185115,6
FKID185116,-1
FKID185117,6
FKID185118,-1
FKID185119,6
FKID185120,72
FKID185121,32
FKID185122,72
FKID185123,-1
FKID185124,-1
FKID185125,9
FKID185126,72
FKID185127,-1
FKID185128,-1
FKID185129,30
FKID185130,72
FKID185131,12
FKID185132,90
FKID185133,-1
FKID185134,87
FKID185135,87
FKID185136,72
FKID185137,-1
FKID185138,32
FKID185139,18
FKID185140,-1
FKID185141,-1
FKID185142,42
FKID185143,42
FKID185144,-1
FKID185145,12
FKID185146,41
FKID185147,41
FKID185148,41
FKID185149,41
FKID185150,-1
FKID185151,51
FKID185152,-1
FKID185153,51
FKID185154,41
FKID185155,12
FKID185156,-1
FKID185157,12
FKID185158,12
FKID185159,-1
FKID185160,-1
FKID185161,12
FKID185162,12
FKID185163,-1
FKID185164,-1
FKID185165,-1
FKID185166,12
FKID185167,-1
FKID185168,-1
FKID185169,12
FKID185170,12
FKID185171,12
FKID185172,12
FKID185173,0
FKID185174,0
FKID185175,12
FKID185176,12
FKID185177,12
FKID185178,12
FKID185179,12
FKID185180,-1
FKID185181,-1
FKID185182,-1
FKID185183,148
FKID185184,12
FKID185185,12
FKID185186,42
FKID185187,0
FKID185188,10
FKID185189,10
FKID185190,10
FKID185191,12
FKID185192,12
FKID185193,-1
FKID185194,12
FKID185195,32
FKID185196,72
FKID185197,51
FKID185198,117
FKID185199,82
FKID185200,85
FKID185201,-1
FKID185202,-1
FKID185203,67
FKID185204,34
FKID185205,12
FKID185206,12
FKID185207,12
FKID185208,-1
FKID185209,51
FKID185210,0
FKID185211,-1
FKID185212,72
FKID185213,-1
FKID185214,4
FKID185215,-1
FKID185216,-1
FKID185217,-1
FKID185218,26
FKID185219,-1
FKID185220,7
FKID185221,-1
FKID185222,7
FKID185223,-1
FKID185224,-1
FKID185225,-1
FKID185226,7
FKID185227,-1
FKID185228,-1
FKID185229,7
FKID185230,7
FKID185231,-1
FKID185232,41
FKID185233,26
FKID185234,32
FKID185235,10
FKID185236,8
FKID185237,32
FKID185238,32
FKID185239,0
FKID185240,8
FKID185241,41
FKID185242,12
FKID185243,-1
FKID185244,51
FKID185245,12
FKID185246,15
FKID185247,15
FKID185248,15
FKID185249,41
FKID185250,18
FKID185251,78
FKID185252,18
FKID185253,149
FKID185254,18
FKID185255,0
FKID185256,-1
FKID185257,51
FKID185258,46
FKID185259,26
FKID185260,25
FKID185261,-1
FKID185262,25
FKID185263,46
FKID185264,46
FKID185265,26
FKID185266,12
FKID185267,-1
FKID185268,-1
FKID185269,-1
FKID185270,60
FKID185271,41
FKID185272,-1
FKID185273,-1
FKID185274,60
FKID185275,60
FKID185276,7
FKID185277,-1
FKID185278,-1
FKID185279,-1
FKID185280,-1
FKID185281,-1
FKID185282,26
FKID185283,-1
FKID185284,12
FKID185285,-1
FKID185286,-1
FKID185287,-1
FKID185288,-1
FKID185289,142
FKID185290,12
FKID185291,23
FKID185292,12
FKID185293,138
FKID185294,12
FKID185295,23
FKID185296,21
FKID185297,78
FKID185298,23
FKID185299,7
FKID185300,7
FKID185301,12
FKID185302,29
FKID185303,12
FKID185304,-1
FKID185305,137
FKID185306,-1
FKID185307,12
FKID185308,12
FKID185309,12
FKID185310,29
FKID185311,82
FKID185312,12
FKID185313,138
FKID185314,21
FKID185315,82
FKID185316,82
FKID185317,12
FKID185318,-1
FKID185319,116
FKID185320,-1
FKID185321,51
FKID185322,51
FKID185323,-1
FKID185324,12
FKID185325,21
FKID185326,51
FKID185327,29
FKID185328,142
FKID185329,12
FKID185330,142
FKID185331,51
FKID185332,142
FKID185333,137
FKID185334,51
FKID185335,142
FKID185336,142
FKID185337,142
FKID185338,12
FKID185339,78
FKID185340,142
FKID185341,137
FKID185342,142
FKID185343,137
FKID185344,12
FKID185345,-1
FKID185346,-1
FKID185347,100
FKID185348,97
FKID185349,51
FKID185350,137
FKID185351,137
FKID185352,-1
FKID185353,19
FKID185354,-1
FKID185355,-1
FKID185356,51
FKID185357,-1
FKID185358,97
FKID185359,51
FKID185360,78
FKID185361,138
FKID185362,21
FKID185363,12
FKID185364,54
FKID185365,36
FKID185366,82
FKID185367,15
FKID185368,12
FKID185369,6
FKID185370,52
FKID185371,117
FKID185372,-1
FKID185373,41
FKID185374,-1
FKID185375,21
FKID185376,116
FKID185377,21
FKID185378,52
FKID185379,21
FKID185380,52
FKID185381,18
FKID185382,21
FKID185383,18
FKID185384,-1
FKID185385,51
FKID185386,35
FKID185387,41
FKID185388,11
FKID185389,-1
FKID185390,52
FKID185391,26
FKID185392,32
FKID185393,41
FKID185394,41
FKID185395,35
FKID185396,25
FKID185397,37
FKID185398,12
FKID185399,35
FKID185400,12
FKID185401,116
FKID185402,42
FKID185403,12
FKID185404,12
FKID185405,41
FKID185406,51
FKID185407,35
FKID185408,51
FKID185409,25
FKID185410,12
FKID185411,35
FKID185412,51
FKID185413,21
FKID185414,51
FKID185415,35
FKID185416,8
FKID185417,12
FKID185418,8
FKID185419,35
FKID185420,12
FKID185421,12
FKID185422,35
FKID185423,50
FKID185424,50
FKID185425,12
FKID185426,50
FKID185427,0
FKID185428,50
FKID185429,50
FKID185430,138
FKID185431,50
FKID185432,53
FKID185433,50
FKID185434,-1
FKID185435,21
FKID185436,50
FKID185437,35
FKID185438,21
FKID185439,24
FKID185440,-1
FKID185441,21
FKID185442,21
FKID185443,50
FKID185444,21
FKID185445,21
FKID185446,12
FKID185447,50
FKID185448,21
FKID185449,21
FKID185450,21
FKID185451,21
FKID185452,21
FKID185453,21
FKID185454,21
FKID185455,18
FKID185456,21
FKID185457,21
FKID185458,21
FKID185459,21
FKID185460,21
FKID185461,148
FKID185462,21
FKID185463,21
FKID185464,140
FKID185465,21
FKID185466,10
FKID185467,21
FKID185468,78
FKID185469,32
FKID185470,4
FKID185471,32
FKID185472,32
FKID185473,138
FKID185474,7
FKID185475,59
FKID185476,7
FKID185477,7
FKID185478,7
FKID185479,7
FKID185480,7
FKID185481,-1
FKID185482,30
FKID185483,138
FKID185484,7
FKID185485,120
FKID185486,13
FKID185487,60
FKID185488,7
FKID185489,7
FKID185490,30
FKID185491,12
FKID185492,60
FKID185493,58
FKID185494,58
FKID185495,12
FKID185496,41
FKID185497,47
FKID185498,7
FKID185499,21
FKID185500,21
FKID185501,12
FKID185502,12
FKID185503,12
FKID185504,7
FKID185505,12
FKID185506,7
FKID185507,143
FKID185508,120
FKID185509,-1
FKID185510,12
FKID185511,-1
FKID185512,-1
FKID185513,-1
FKID185514,-1
FKID185515,12
FKID185516,7
FKID185517,15
FKID185518,35
FKID185519,-1
FKID185520,-1
FKID185521,-1
FKID185522,56
FKID185523,52
FKID185524,52
FKID185525,56
FKID185526,54
FKID185527,56
FKID185528,52
FKID185529,56
FKID185530,21
FKID185531,78
FKID185532,-1
FKID185533,84
FKID185534,58
FKID185535,26
FKID185536,12
FKID185537,-1
FKID185538,-1
FKID185539,47
FKID185540,84
FKID185541,-1
FKID185542,17
FKID185543,17
FKID185544,-1
FKID185545,84
FKID185546,4
FKID185547,47
FKID185548,51
FKID185549,84
FKID185550,-1
FKID185551,12
FKID185552,138
FKID185553,12
FKID185554,84
FKID185555,56
FKID185556,12
FKID185557,-1
FKID185558,-1
FKID185559,12
FKID185560,56
FKID185561,54
FKID185562,21
FKID185563,12
FKID185564,7
FKID185565,18
FKID185566,12
FKID185567,138
FKID185568,18
FKID185569,60
FKID185570,84
FKID185571,18
FKID185572,125
FKID185573,-1
FKID185574,12
FKID185575,61
FKID185576,23
FKID185577,23
FKID185578,-1
FKID185579,12
FKID185580,-1
FKID185581,-1
FKID185582,7
FKID185583,-1
FKID185584,7
FKID185585,-1
FKID185586,12
FKID185587,23
FKID185588,7
FKID185589,-1
FKID185590,23
FKID185591,7
FKID185592,-1
FKID185593,-1
FKID185594,23
FKID185595,117
FKID185596,-1
FKID185597,23
FKID185598,41
FKID185599,26
FKID185600,-1
FKID185601,12
FKID185602,12
FKID185603,23
FKID185604,7
FKID185605,113
FKID185606,113
FKID185607,-1
FKID185608,74
FKID185609,7
FKID185610,74
FKID185611,7
FKID185612,7
FKID185613,74
FKID185614,7
FKID185615,74
FKID185616,126
FKID185617,7
FKID185618,12
FKID185619,-1
FKID185620,134
FKID185621,-1
FKID185622,74
FKID185623,13
FKID185624,-1
FKID185625,12
FKID185626,-1
FKID185627,11
FKID185628,11
FKID185629,41
FKID185630,42
FKID185631,12
FKID185632,12
FKID185633,-1
FKID185634,60
FKID185635,12
FKID185636,21
FKID185637,0
FKID185638,14
FKID185639,14
FKID185640,138
FKID185641,12
FKID185642,-1
FKID185643,14
FKID185644,4
FKID185645,87
FKID185646,4
FKID185647,4
FKID185648,87
FKID185649,4
FKID185650,18
FKID185651,4
FKID185652,12
FKID185653,12
FKID185654,-1
FKID185655,12
FKID185656,-1
FKID185657,-1
FKID185658,21
FKID185659,-1
FKID185660,21
FKID185661,2
FKID185662,18
FKID185663,12
FKID185664,-1
FKID185665,-1
FKID185666,12
FKID185667,52
FKID185668,12
FKID185669,-1
FKID185670,-1
FKID185671,52
FKID185672,-1
FKID185673,24
FKID185674,26
FKID185675,26
FKID185676,138
FKID185677,-1
FKID185678,12
FKID185679,12
FKID185680,52
FKID185681,-1
FKID185682,26
FKID185683,26
FKID185684,51
FKID185685,26
FKID185686,51
FKID185687,4
FKID185688,52
FKID185689,52
FKID185690,-1
FKID185691,52
FKID185692,12
FKID185693,-1
FKID185694,26
FKID185695,-1
FKID185696,24
FKID185697,12
FKID185698,12
FKID185699,12
FKID185700,12
FKID185701,12
FKID185702,12
FKID185703,-1
FKID185704,24
FKID185705,12
FKID185706,10
FKID185707,10
FKID185708,12
FKID185709,82
FKID185710,12
FKID185711,12
FKID185712,-1
FKID185713,12
FKID185714,10
FKID185715,-1
FKID185716,12
FKID185717,10
FKID185718,12
FKID185719,-1
FKID185720,23
FKID185721,12
FKID185722,23
FKID185723,117
FKID185724,21
FKID185725,12
FKID185726,12
FKID185727,12
FKID185728,2
FKID185729,12
FKID185730,12
FKID185731,12
FKID185732,21
FKID185733,12
FKID185734,12
FKID185735,-1
FKID185736,-1
FKID185737,12
FKID185738,-1
FKID185739,-1
FKID185740,55
FKID185741,14
FKID185742,9
FKID185743,148
FKID185744,-1
FKID185745,5
FKID185746,-1
FKID185747,12
FKID185748,-1
FKID185749,12
FKID185750,-1
FKID185751,-1
FKID185752,-1
FKID185753,20
FKID185754,-1
FKID185755,-1
FKID185756,12
FKID185757,12
FKID185758,-1
FKID185759,12
FKID185760,32
FKID185761,50
FKID185762,4
